epoch,train/lr,train/loss,val/loss,train/acc,val/acc
1,0.0001,0.12694255246613406,0.0292928045515878,0.9695566581306018,0.9957417310358487
2,9.999864977483496e-05,0.02807453299999025,0.029557788264450734,0.9962121212121212,0.9957417310358487
